User_ID,Age,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance,label,Cluster,PCA1,PCA2,Fitur,Gender
4354,17,7.798186756,2.998377202,7.60677646,3.899316672,3,0.766142572,Low,Excellent,0,4,0.5741140615758752,0.0865658758230762,1,Male
4355,15,7.839252791,2.130425648,9.548929612,4.196876254,4,0.196323913,High,Average,5,0,0.3380340693489898,-0.7505769483803069,0,Male
4356,15,5.192800824,2.285044068,5.371150886,11.49966088,1,0.156953081,Low,Good,1,1,-0.4309428719694692,0.2297385651288983,2,Female
4357,17,8.579519454,2.815095046,6.962315227,3.536936563,3,0.779655885,Moderate,Average,2,2,0.5837762135065715,0.3815484510322259,0,Male
4358,15,3.913780934,0.340953784,9.3039553,2.369623502,5,0.390303254,Low,Average,1,1,-0.4407769885550811,0.1943408548296076,0,Female
4359,16,8.886932148,2.11435288,4.467362594,7.344614947,1,0.949393169,Low,Good,1,1,-0.4279076877841767,0.2412948496986435,2,Female
4360,14,2.402271664,2.552417874,4.33532961,7.285584624,1,0.942948265,Moderate,Good,2,2,0.5815212616622335,0.4244990911838095,2,Male
4361,15,2.80216407,2.863135801,5.399813725,10.44046965,4,0.693480631,Low,Excellent,0,4,0.5632766878656886,0.0768333406526263,1,Male
4362,15,0.531206242,0.632907869,7.798127317,11.4885965,4,0.50058034,High,Average,5,0,0.331570775250224,-0.7590667109618225,0,Male
4363,17,7.955818365,1.511787023,5.559277759,7.385454421,5,0.194967308,Moderate,Average,2,2,0.5866871106352439,0.3496221848136684,0,Male
4364,16,4.170552362,2.041664543,5.141439303,11.29994182,1,0.882392736,Moderate,Average,4,5,-0.4599909260942412,0.4448009434302337,0,Female
4365,14,2.291166139,0.742403189,6.752813892,9.251591513,4,0.081997954,Low,Average,0,4,0.5643024884807414,0.078029752825868,0,Male
4366,17,2.317902776,1.80141859,7.681588413,4.64559128,3,0.370351277,High,Excellent,5,0,0.3471010978564169,-0.7560535328708258,1,Male
4367,17,9.013999412,0.772736347,5.491346242,11.28420711,1,0.31921951,High,Average,3,3,-0.564558139406407,-0.3856227637227408,0,Female
4368,18,8.339166005,1.000371062,5.80414712,8.674431762,3,0.958428829,Moderate,Excellent,4,5,-0.4487398320622932,0.4233682379006423,1,Female
4369,16,5.535308854,1.32455609,7.681355829,6.140959327,2,0.118115926,Moderate,Excellent,4,5,-0.4492294014089685,0.4365271418126185,1,Female
4370,14,6.161108004,1.587570296,9.674430532,8.802420845,5,0.890149997,Low,Good,1,1,-0.4464209034535655,0.2120208387840867,2,Female
4371,16,4.743255706,1.348097615,8.048450365,6.013128277,4,0.456434632,Moderate,Average,2,2,0.5796572079495622,0.3710044192796388,0,Male
4372,14,3.916665429,1.479586559,8.697424862,3.14183768,2,0.047498909,High,Good,5,0,0.3471132144187292,-0.7181917274403193,2,Male
4373,16,9.154768812,0.895766269,6.200860569,9.189787472,4,0.728866352,Low,Excellent,1,1,-0.4348541136598885,0.204256132761909,1,Female
4374,17,1.256127035,0.476895282,5.633526156,10.24087612,2,0.100879262,Low,Poor,1,1,-0.4206313706249325,0.2075702838460527,3,Female
4375,17,4.184467897,0.142049932,6.725606459,9.28806199,4,0.237004078,High,Poor,5,0,0.3558929943686001,-0.7587829021692853,3,Male
4376,13,3.44561908,0.587936167,8.842796972,4.291146678,5,0.799728835,High,Average,5,0,0.3275690729777892,-0.7402349856742665,0,Male
4377,15,4.981507203,1.745830925,6.737797851,11.56635013,1,0.154732009,Moderate,Poor,2,2,0.5909975009663796,0.413276541603798,3,Male
4378,18,4.576318745,2.358346343,9.080352453,2.252545617,3,0.325470043,High,Good,5,0,0.3541097961374854,-0.7557048218525892,2,Male
4379,16,5.188895317,0.507742792,9.932631884,5.326852974,2,0.36099829,Low,Poor,0,4,0.5822438692553852,0.1106768399871762,3,Male
4380,18,1.399189772,0.325666073,4.432159994,4.600924345,3,0.588802569,Low,Poor,1,1,-0.4170396647258079,0.2003085690327409,3,Female
4381,13,5.131415015,2.247871082,4.272460937,2.481262276,3,0.789933297,High,Excellent,3,3,-0.5758140492324502,-0.3686901652058436,1,Female
4382,15,2.424188139,0.915474992,4.897538217,6.05729693,4,0.230811261,Moderate,Good,4,5,-0.4494607933712625,0.42306232421431,2,Female
4383,16,1.84331349,2.854498318,6.306218054,8.231148402,1,0.205782919,Low,Average,1,1,-0.4372124923961347,0.2124513426435259,0,Female
4384,14,0.648342188,2.142953912,4.786253255,10.82552863,4,0.221902594,Moderate,Good,2,2,0.5799163789340783,0.377662839849145,2,Male
4385,15,7.626525588,0.980268142,9.223986866,11.89689716,3,0.381611874,High,Good,3,3,-0.5723666826256938,-0.3835154435253673,2,Female
4386,17,4.274419209,0.868628243,4.138877506,10.08089586,5,0.535103163,Moderate,Average,2,2,0.5831566963563225,0.3481883951317352,0,Male
4387,13,6.266436833,1.571095159,5.894756298,6.686805187,1,0.013444954,Low,Good,0,4,0.5766124707890755,0.1301967221425234,2,Male
4388,15,7.275933433,0.237434005,5.108167777,9.23704426,1,0.780297585,High,Excellent,5,0,0.3461651399497132,-0.7086286546673091,1,Male
4389,15,6.793166653,0.353029538,9.589235981,10.43623789,3,0.926716185,Low,Average,0,4,0.5607609484408168,0.1011113746170281,0,Male
4390,17,4.705007191,0.527573644,8.016886029,6.653071964,4,0.843519558,Low,Excellent,0,4,0.5726529272828041,0.0768676428645099,1,Male
4391,16,3.87898529,2.32417078,9.472181539,9.85054434,5,0.037184512,High,Good,5,0,0.3417538590688197,-0.773275601350758,2,Male
4392,14,3.759599096,1.541572078,9.833972262,6.826524183,2,0.52450469,Moderate,Poor,2,2,0.5832227141829097,0.4201031633722487,3,Male
4393,17,6.400487969,0.031701368,6.982589462,5.864959909,4,0.814027111,High,Average,3,3,-0.5703706900990966,-0.407482074628063,0,Female
4394,14,4.947943549,2.020549582,5.405914648,7.260908378,1,0.344114469,Low,Average,0,4,0.5684317460222917,0.115623741296338,0,Male
4395,16,8.49132248,1.271070536,5.162372717,8.758547376,4,0.897037378,Low,Poor,1,1,-0.4283769937292055,0.2127185670340065,3,Female
4396,15,8.747019843,1.532557095,5.33751317,9.268820563,2,0.886879678,Low,Poor,1,1,-0.4294383244726655,0.2414269525156686,3,Female
4397,14,1.70560378,0.64234873,8.251559846,5.567362689,5,0.141704521,High,Average,5,0,0.3344061507954929,-0.760875221317947,0,Male
4398,13,1.362336515,1.655346685,4.242674369,7.713202516,5,0.49363077,High,Poor,5,0,0.3409582473725068,-0.7435053341251605,3,Male
4399,13,6.30400926,2.937459719,4.308166438,11.09870874,2,0.025667483,High,Excellent,3,3,-0.5753092406326306,-0.3757194038860083,1,Female
4400,17,3.012257481,0.220334073,7.648857654,11.763129,2,0.281859608,High,Good,3,3,-0.5634617375166743,-0.3940726802928174,2,Female
4401,16,0.185707188,0.851752199,7.85234288,4.272480912,3,0.811872838,Moderate,Excellent,4,5,-0.4567225810088692,0.4314658036540427,1,Female
4402,17,8.886426694,0.728992779,7.991577546,3.928311657,1,0.975140606,Low,Good,1,1,-0.4245336253856702,0.2427585872614147,2,Female
4403,17,2.269007672,0.745647932,6.231283028,8.766856334,3,0.913323256,Moderate,Good,2,2,0.5876649403332449,0.3839029337060937,2,Male
4404,18,9.292806517,1.136119073,8.835669332,6.146838858,4,0.04258037,Low,Poor,0,4,0.5896277829929025,0.0714696803047232,3,Male
4405,17,7.174344509,2.454329354,7.201747526,2.242223384,2,0.926730525,Low,Poor,0,4,0.5838067825050165,0.1096349418901983,3,Male
4406,18,7.626534899,2.73857607,4.63279378,5.468618706,3,0.822648177,Moderate,Excellent,4,5,-0.4474647019371185,0.418208260565372,1,Female
4407,13,2.014614958,0.606645262,8.782595842,10.06744743,1,0.867702517,High,Poor,5,0,0.3384319041930256,-0.6897996056233249,3,Male
4408,13,2.341944256,1.628849814,9.718406718,9.974269304,1,0.914826775,Low,Excellent,1,1,-0.4506724014298987,0.2538389657144644,1,Female
4409,17,5.212677538,1.910696916,4.360217878,6.946851488,2,0.488179918,High,Average,5,0,0.3477252338942951,-0.7481869376293206,0,Male
4410,13,1.720998526,1.565482423,6.348108032,6.725779349,3,0.211218294,Moderate,Excellent,4,5,-0.4611196584694043,0.442816173703924,1,Female
4411,16,3.054316927,1.302229183,6.925096269,7.795074424,5,0.021024087,Low,Good,0,4,0.5766944437142442,0.060269043836502,2,Male
4412,18,3.214624779,0.575926518,4.87882456,4.193967106,2,0.023548271,High,Average,5,0,0.3569202595655839,-0.7590379012521429,0,Male
4413,18,1.596299333,1.464658078,9.206253687,7.260436249,4,0.642511423,Moderate,Excellent,4,5,-0.455088846472787,0.4018414791650137,1,Female
4414,17,2.051828334,1.203644483,5.704897869,2.110463601,3,0.337280089,Low,Excellent,1,1,-0.4261889923231758,0.1978260377753278,1,Female
4415,13,7.88551842,2.386690088,8.69805124,6.755595548,3,0.495896652,Moderate,Average,4,5,-0.4680912005504386,0.4502386168776598,0,Female
4416,14,1.671958545,2.290813077,8.025966892,5.360510463,2,0.131335177,High,Average,3,3,-0.5785478596076505,-0.3828949591694787,0,Female
4417,18,0.284573918,0.401996044,7.588274935,8.748696059,3,0.975513366,Low,Good,1,1,-0.431106948836766,0.1989938594965505,2,Female
4418,17,6.293549426,0.265557158,5.152857092,8.383535842,3,0.129943,Low,Good,0,4,0.5867462654367833,0.0810847350160262,2,Male
4419,17,9.759831194,2.72446183,5.324221123,5.808358802,4,0.444806344,Low,Good,1,1,-0.4256358957254846,0.1953320535229546,2,Female
4420,16,3.312138146,1.606525167,4.284090428,2.072729815,4,0.443353533,Moderate,Poor,2,2,0.5968075141258177,0.3813027808558945,3,Male
4421,15,1.186557032,2.573402812,5.444274579,4.522736294,5,0.008638556,Moderate,Good,2,2,0.5863324021191431,0.3614384515883237,2,Male
4422,15,5.703873254,0.174453362,6.072661657,8.333478502,4,0.667797974,Moderate,Poor,2,2,0.5894110195326735,0.3946856563943887,3,Male
4423,18,9.063542111,1.57954685,8.998871823,2.72373343,5,0.538210573,Moderate,Excellent,2,2,0.5901472563451667,0.3585497550046347,1,Male
4424,16,7.840617798,1.618279544,6.198356,3.076424218,4,0.497496189,High,Excellent,5,0,0.3481091193831143,-0.7498184087387654,1,Male
4425,16,6.225158684,2.582106098,8.527730697,8.470350246,5,0.818084838,Moderate,Excellent,4,5,-0.4631917796026545,0.4102436005913958,1,Female
4426,16,3.150564966,0.292829995,6.636653688,9.557674009,4,0.241137187,Moderate,Poor,4,5,-0.4460795823857005,0.4205954024692378,3,Female
4427,18,5.418801733,0.721336691,8.709209872,5.21549708,4,0.86109681,Moderate,Excellent,2,2,0.5872295382302727,0.3692981509217199,1,Male
4428,15,0.912448413,1.219614942,9.857629603,6.896730655,2,0.864778663,High,Excellent,5,0,0.3349683081523552,-0.7235683634841277,1,Male
4429,16,6.789454243,2.597524426,5.439049348,11.45711365,4,0.826862316,High,Poor,3,3,-0.5690340997284584,-0.3987783691275311,3,Female
4430,13,7.250960189,2.816649945,9.174049672,11.45543562,5,0.341397775,Low,Good,1,1,-0.4479047418846077,0.2078147987685601,2,Female
4431,17,9.650316229,2.978173859,7.730944518,5.075027745,2,0.16255744,Moderate,Good,2,2,0.5954357455644882,0.3922850638472046,2,Male
4432,17,2.603973587,2.877580459,8.90376557,10.09987875,5,0.475177109,Low,Good,1,1,-0.4386180474671762,0.1743579473672488,2,Female
4433,14,0.18456419,0.017825268,7.909515414,7.939440528,4,0.259841058,Low,Good,1,1,-0.4376127216998398,0.2098311605856944,2,Female
4434,14,5.456084644,0.143125024,6.543697044,11.75484493,4,0.052181545,High,Average,3,3,-0.5774093813674107,-0.4021133533309163,0,Female
4435,18,7.067905044,0.442820457,5.368449637,6.776135697,5,0.279470012,High,Excellent,5,0,0.3543958125019537,-0.7806777547260877,1,Male
4436,18,7.904074759,1.04658629,4.420211352,9.74706868,3,0.469128312,Low,Good,1,1,-0.4211765161698828,0.1969661406622833,2,Female
4437,17,1.93738933,2.489754093,7.213110187,9.681371296,2,0.112735543,Low,Good,0,4,0.5784845848991432,0.0812816885212362,2,Male
4438,13,2.61752869,2.677968586,9.941956567,6.974328676,2,0.944333734,Moderate,Good,2,2,0.5706364476441127,0.425381604476842,2,Male
4439,15,5.125909253,0.560503219,8.42825083,9.956301143,4,0.656101181,High,Good,5,0,0.3405182575571397,-0.7408610105688933,2,Male
4440,15,3.3060081,1.858992455,5.964073248,4.610403333,2,0.136340731,High,Good,5,0,0.3507051303020898,-0.7291380119899247,2,Male
4441,18,8.605114866,2.752085955,8.963228801,3.222530363,5,0.812064201,Low,Average,0,4,0.5701869068607041,0.0569676763229814,0,Male
4442,13,4.737601537,1.391195208,8.613904001,6.251637447,4,0.928088296,High,Average,3,3,-0.5883660987338134,-0.3801327334100665,0,Female
4443,18,7.995786441,0.310630716,5.68981476,11.43630657,2,0.262784071,Low,Poor,0,4,0.5915689908896827,0.0904254516944068,3,Male
4444,15,5.806197605,1.37344095,4.085844939,7.007446082,1,0.143252757,Low,Poor,0,4,0.5871748123651831,0.1194923757245965,3,Male
4445,18,7.730901416,1.127384707,4.708975831,8.352591386,2,0.322475503,High,Good,5,0,0.3604735493786973,-0.7456804320779178,2,Male
4446,16,3.326729865,1.732973988,9.263837142,8.241624559,5,0.8322488,Moderate,Poor,4,5,-0.4567780992735605,0.4177031363413351,3,Female
4447,18,8.314166219,1.315976053,9.019378212,3.325728673,2,0.175093893,High,Average,3,3,-0.5618108059714302,-0.3992939665146192,0,Female
4448,17,2.745723156,0.052037781,5.771254005,5.902968824,3,0.779346587,Low,Good,1,1,-0.4262786010777201,0.2088607156368159,2,Female
4449,18,5.46098808,2.9819932,5.711172558,9.069389729,3,0.716263262,Low,Poor,1,1,-0.4253655621573209,0.198235072361609,3,Female
4450,17,2.140071132,1.630620713,8.757189923,11.71990099,4,0.651366708,Moderate,Poor,4,5,-0.4534184008764081,0.4140931425399279,3,Female
4451,13,4.755265216,1.420892266,9.626424819,3.680177383,3,0.433317499,Low,Average,1,1,-0.4469457689804503,0.2297523148792764,0,Female
4452,15,3.181752095,2.863852115,8.674823541,6.104418903,5,0.366770283,Moderate,Excellent,4,5,-0.4631547075561292,0.4089301830127995,1,Female
4453,14,2.667034306,0.467581103,7.633472062,2.950937998,1,0.085257975,High,Good,5,0,0.3508868763445181,-0.7062743188899174,2,Male
4454,14,9.66985018,0.567712808,5.456028102,4.423764596,1,0.357355785,Moderate,Poor,2,2,0.5978485828432126,0.4375917250572781,3,Male
4455,15,1.600741055,2.424044247,7.154487485,5.767593433,4,0.601841806,Low,Average,1,1,-0.4457197616232204,0.1962450940427986,0,Female
4456,14,7.873258375,0.78249324,5.401071152,7.40643248,4,0.898209216,Low,Good,0,4,0.5711017331175202,0.1054992613873988,2,Male
4457,18,9.841649595,2.397681319,8.848068521,4.305668822,3,0.833124538,Moderate,Average,2,2,0.5849567261472647,0.3782364051389054,0,Male
4458,13,0.199014837,0.814600449,6.321766477,4.275626612,5,0.03221573,High,Good,3,3,-0.5726464183312383,-0.3999554062089125,2,Female
4459,13,6.99027414,0.099562891,9.002183302,9.778299791,3,0.138862895,Moderate,Excellent,2,2,0.5781103254997338,0.4078283701449839,1,Male
4460,15,2.529118056,1.551044172,6.289655308,11.62641663,5,0.848487978,Low,Excellent,0,4,0.5611889325817224,0.0707495847841039,1,Male
4461,14,0.404878243,0.590059302,8.944896431,5.236129678,5,0.939318365,High,Good,3,3,-0.5801579725568861,-0.3928008914741985,2,Female
4462,18,4.02889579,2.273538879,5.999906891,8.879920186,1,0.055808845,Moderate,Good,2,2,0.5983019347412909,0.3844851341244313,2,Male
4463,13,9.352178102,1.9235989,6.640796228,4.580804614,5,0.701252064,Moderate,Average,4,5,-0.4666238974451916,0.434678087995612,0,Female
4464,13,0.117650944,2.770808004,7.692930516,11.27952255,2,0.365733114,Moderate,Good,4,5,-0.465202767118314,0.4524066859957149,2,Female
4465,16,5.878856919,2.348965072,4.421725684,8.729023602,5,0.364290247,Low,Poor,0,4,0.5796824880165478,0.0678834953301007,3,Male
4466,16,5.013964786,0.542327865,9.689242371,10.02676855,1,0.642669193,Low,Good,0,4,0.5747273894684016,0.1174087119087513,2,Male
4467,13,8.733841644,2.40047471,7.441634717,2.493540432,3,0.810216088,Low,Good,0,4,0.5687299670786939,0.1253730850491735,2,Male
4468,15,0.840017145,1.925211134,7.046920088,7.985059682,5,0.274837551,High,Excellent,3,3,-0.5775266320930226,-0.4200724222141918,1,Female
4469,17,6.815260299,2.006854925,9.036363827,7.276123314,2,0.705354344,High,Excellent,3,3,-0.5700374374718349,-0.3868796039843932,1,Female
4470,17,6.801096984,2.496788658,9.194576379,4.929969069,4,0.635876309,High,Average,3,3,-0.5751984991349092,-0.4130178247367,0,Female
4471,18,6.690800169,1.721472208,7.133562427,4.624299851,3,0.517320662,Low,Good,0,4,0.5845050829096204,0.0805444361669382,2,Male
4472,13,9.423344949,1.398010543,9.563573955,7.800248023,4,0.602425749,High,Poor,5,0,0.3396561795893807,-0.7163921746801807,3,Male
4473,13,8.23087529,1.909923106,4.388426596,9.06485635,2,0.018053383,High,Poor,3,3,-0.5637310332171479,-0.3608867888435685,3,Female
4474,13,0.419727262,0.893872287,4.679354754,2.33172757,1,0.00406593,Moderate,Good,2,2,0.5911274934449385,0.4247211056400468,2,Male
4475,15,4.710828507,0.547791393,7.58072938,7.674015819,1,0.550438567,Low,Average,0,4,0.5694334748363686,0.1155790226014946,0,Male
4476,16,3.979530562,1.849763514,6.124395171,3.704595289,3,0.524108465,Moderate,Poor,4,5,-0.4445008350679016,0.4373564424669577,3,Female
4477,13,3.101472211,0.701545107,6.785350997,3.403627314,5,0.071335205,Low,Average,1,1,-0.4426565151814183,0.2006673061361323,0,Female
4478,13,4.513367252,0.239745328,5.968475307,8.231194881,5,0.492026327,Low,Good,0,4,0.5680093793222379,0.0931510193826594,2,Male
4479,14,3.841941849,0.001662554,6.428351869,5.108701172,4,0.757528775,High,Average,3,3,-0.5785616182726516,-0.3883972775697906,0,Female
4480,15,4.323338999,1.824958204,8.935878083,6.408802331,1,0.541202444,Moderate,Good,2,2,0.5850103255276301,0.4195757184834576,2,Male
4481,18,9.792618656,1.08644635,7.560857199,5.599988094,5,0.517614291,Moderate,Excellent,4,5,-0.4472063150631927,0.4007966774680674,1,Female
4482,13,0.886329747,2.256932912,9.984067296,8.483363202,5,0.717908454,High,Good,3,3,-0.5876504071759934,-0.393688862770682,2,Female
4483,14,9.222308698,1.125529195,8.721275187,6.701197661,1,0.171844207,Moderate,Average,4,5,-0.4569256888144967,0.4649223951483542,0,Female
4484,17,4.802367135,1.458010345,5.641997525,11.63458662,1,0.457480532,Moderate,Poor,2,2,0.5963010766766551,0.4023196798852113,3,Male
4485,18,6.237422455,1.221254918,5.586070706,5.523827591,2,0.148047877,Low,Good,0,4,0.5906505950656081,0.085110980473513,2,Male
4486,13,8.301829666,1.951724373,6.015389621,9.402843403,4,0.523840297,Moderate,Good,4,5,-0.4599244728944969,0.4455433371446101,2,Female
4487,13,3.604630291,1.068417486,9.059556884,4.572925676,1,0.591941432,Moderate,Good,4,5,-0.457604560727436,0.4815640121699143,2,Female
4488,14,4.304219081,2.89130295,4.163725904,7.087530926,2,0.121673302,Low,Excellent,1,1,-0.4352857238621122,0.2221868720744025,1,Female
4489,15,4.095184803,2.80844096,5.381087673,7.525697519,1,0.075515198,High,Excellent,5,0,0.3463126348880354,-0.7271052287215638,1,Male
4490,13,3.747310225,2.544083708,9.429510522,5.291092811,3,0.166733611,Low,Excellent,1,1,-0.4446890512771849,0.2246778399929277,1,Female
4491,17,9.255293216,2.760900812,7.839378616,6.717805289,3,0.586337623,High,Poor,3,3,-0.5614503321947388,-0.3904167377699215,3,Female
4492,13,8.289298912,1.347419065,5.361082573,4.792786379,3,0.189619161,High,Poor,3,3,-0.5634845043515557,-0.3637774557678138,3,Female
4493,17,1.089999899,1.60929119,5.314869809,2.060007817,1,0.27524331,Low,Good,1,1,-0.4200571541400494,0.2206394384527206,2,Female
4494,18,1.081233525,2.226277778,9.175708611,4.156483016,5,0.702545946,Low,Poor,0,4,0.5780202600883707,0.0588415904681813,3,Male
4495,18,4.278695149,2.088437775,9.36254505,9.000641725,5,0.248344827,High,Average,5,0,0.3402100863632294,-0.7916497998604464,0,Male
4496,16,0.986573767,2.672035787,5.536786546,9.709630245,3,0.397526989,Low,Average,1,1,-0.4414346849727803,0.1911076578579317,0,Female
4497,16,6.190930953,2.148993082,6.523062148,4.802028671,4,0.92884536,Low,Excellent,0,4,0.5702109113585826,0.0842819641787111,1,Male
4498,17,1.436916073,2.993654125,9.007574432,6.080429988,2,0.824996611,Moderate,Average,2,2,0.5765937010002457,0.3832470313173059,0,Male
4499,15,5.22373264,1.045517399,8.626044632,2.373656601,3,0.25547225,Low,Average,0,4,0.5709208129426716,0.0940348234935465,0,Male
4500,13,0.07219947,2.498993227,8.883496639,4.370629011,2,0.597575801,Low,Good,1,1,-0.4435992116826887,0.2416431904832714,2,Female
4501,13,3.165963484,2.092904468,7.110389145,9.792192834,2,0.665804423,Moderate,Excellent,2,2,0.5720994562896763,0.4153316629784481,1,Male
4502,16,6.771907237,2.074159336,9.46929429,8.059862703,3,0.90024151,High,Excellent,5,0,0.3375119585424652,-0.7372624462110127,1,Male
4503,17,4.840389402,0.977506785,5.955709264,4.05770522,5,0.547467317,High,Excellent,5,0,0.348587227340297,-0.7706922120097777,1,Male
4504,13,9.78269486,2.356805377,4.940032806,4.574419951,4,0.561286878,Low,Average,1,1,-0.4431751269745372,0.2208748350224003,0,Female
4505,13,8.741037961,2.701128067,8.252393995,10.16802023,3,0.888447213,Low,Poor,1,1,-0.4427493056726382,0.2442751857487204,3,Female
4506,15,3.59070779,0.655645385,7.236126496,4.090842029,2,0.054381755,High,Good,5,0,0.3525771113905001,-0.7255984405297977,2,Male
4507,14,0.454865415,1.876490511,9.127514613,5.341577258,1,0.628141323,Low,Poor,0,4,0.5719098063675828,0.130877748607389,3,Male
4508,16,8.456263001,1.176404487,4.486955495,8.643586917,1,0.416649206,High,Excellent,3,3,-0.5623403913964562,-0.3725659647117433,1,Female
4509,16,9.112343103,2.968644358,9.062154421,7.611123857,2,0.909763385,High,Excellent,3,3,-0.5752772714650143,-0.3760085361662546,1,Female
4510,14,8.206273934,1.436498447,5.759767919,6.608702052,3,0.960540272,Moderate,Average,2,2,0.5755115416164996,0.4065996700559477,0,Male
4511,13,1.279499409,0.684960521,7.929134003,10.99741091,5,0.170247264,Moderate,Good,2,2,0.5752758649561921,0.3801450655480681,2,Male
4512,15,9.979151344,1.145572876,4.240772734,4.197104627,3,0.281468471,Low,Good,1,1,-0.4232451300262331,0.2239122577352102,2,Female
4513,15,2.585842216,1.961515169,7.657487778,9.414198909,4,0.273457903,Low,Good,1,1,-0.4377299050295278,0.1995997646095048,2,Female
4514,16,7.242049128,0.228268114,8.303630135,3.590638406,1,0.100627627,High,Average,5,0,0.3509826497077168,-0.7228673083127737,0,Male
4515,15,9.080348763,1.810805761,6.212501287,8.157338335,2,0.482943905,Low,Poor,1,1,-0.4267593469175088,0.2371890652536363,3,Female
4516,18,2.356871143,2.793674278,5.292464232,10.70623563,5,0.513081411,Moderate,Good,2,2,0.5872481776756308,0.3419223499114751,2,Male
4517,14,9.082585547,2.551088363,7.22578406,6.579017855,3,0.57297826,High,Poor,5,0,0.3456225267599059,-0.717174805246741,3,Male
4518,13,3.094815792,0.20302061,8.999144827,9.242945072,4,0.662958366,High,Average,5,0,0.3269780795796054,-0.7343936061855054,0,Male
4519,18,9.764132224,2.980169636,5.94128415,10.20393353,3,0.062917452,Low,Average,1,1,-0.4298435621658855,0.1815818793377286,0,Female
4520,14,2.812600204,2.096180771,5.514815785,3.360264249,4,0.622483546,High,Poor,5,0,0.3458308082003268,-0.7328459775655272,3,Male
4521,17,9.534358248,0.486842473,5.673611852,9.058268953,3,0.913809288,High,Good,5,0,0.3521907291853549,-0.7366056915297723,2,Male
4522,16,0.535446509,0.037248268,9.694792917,11.19841024,5,0.454990979,High,Poor,3,3,-0.5709946494358936,-0.4134230850915771,3,Female
4523,15,7.092720117,0.513847909,6.155661495,7.763706099,5,0.106712443,Moderate,Good,4,5,-0.4492189732573368,0.4170105246536609,2,Female
4524,17,5.321111338,2.514527762,4.021625439,3.861222445,2,0.085944027,High,Excellent,5,0,0.3561600237148741,-0.7486369927437937,1,Male
4525,15,4.778770771,0.064917975,8.690087248,3.269425316,5,0.281752263,Moderate,Excellent,2,2,0.5841034316282053,0.3753338746358659,1,Male
4526,18,2.234943143,0.699441911,8.195648772,4.597353305,4,0.752524626,High,Good,3,3,-0.5635920217102217,-0.4125364111160749,2,Female
4527,13,7.055957898,2.271916786,4.771409588,3.03513269,2,0.260999655,Low,Poor,1,1,-0.4273149239349542,0.2486628111222008,3,Female
4528,13,1.908094914,1.758331608,9.909425495,7.133940716,5,0.814330912,Low,Good,1,1,-0.4501492819853055,0.2145098119228737,2,Female
4529,13,5.52841796,2.348207131,7.648373712,2.697046827,1,0.819659147,High,Good,5,0,0.3406405919923384,-0.6888484972551054,2,Male
4530,15,2.53245363,2.238451511,7.004676946,4.234046246,4,0.457111838,Low,Good,0,4,0.5723636889656413,0.0852171146493787,2,Male
4531,17,9.556213798,0.151804161,6.293315606,6.399104439,2,0.300788843,Moderate,Excellent,2,2,0.5968052342008504,0.3950015201592528,1,Male
4532,13,0.286311938,2.677534257,9.392036533,6.739147504,4,0.597667153,High,Average,3,3,-0.5916400272558192,-0.3932708980422951,0,Female
4533,17,1.997282801,0.681095503,5.463780889,7.653984851,2,0.810530149,Moderate,Excellent,2,2,0.58807184115552,0.3897533324192707,1,Male
4534,15,2.423106064,1.660177321,5.714613401,9.056149628,4,0.064570798,High,Good,3,3,-0.5686897759710295,-0.4070452373839908,2,Female
4535,18,4.140678258,1.93286447,4.73446484,2.472286397,1,0.953423543,Moderate,Poor,2,2,0.6018002774172825,0.4067431444187047,3,Male
4536,17,2.327302419,0.505884633,8.554714574,2.806209522,5,0.645900275,Low,Average,1,1,-0.4372535012418405,0.1799089269117881,0,Female
4537,18,4.913490903,2.92869377,7.573295682,2.608591518,3,0.398147756,Moderate,Good,2,2,0.5948647964273485,0.3733270565635602,2,Male
4538,15,8.724655233,1.464467868,7.654397016,6.231503155,3,0.506019236,Moderate,Average,2,2,0.5801363350312337,0.3948612193386344,0,Male
4539,15,7.120634214,0.172928087,5.310822586,2.418479449,3,0.385592497,Low,Poor,1,1,-0.4201899793346172,0.2304259884003378,3,Female
4540,16,5.799619805,2.811786134,7.907010335,9.460812668,2,0.412611029,Low,Average,1,1,-0.4406215345951418,0.2099770172746384,0,Female
4541,15,0.89003178,1.75880353,8.592750683,4.23000181,5,0.595616611,High,Average,5,0,0.3320479147383409,-0.7641248806680279,0,Male
4542,15,6.939921084,2.097579594,6.147331184,11.39212493,2,0.060240497,High,Good,3,3,-0.56659529220644,-0.3821153413305448,2,Female
4543,14,1.664142843,1.57552737,8.808082864,6.864037551,2,0.175377125,Moderate,Poor,4,5,-0.4523851494155437,0.4556035696518438,3,Female
4544,13,7.86367386,2.504213864,6.092743531,6.463257524,2,0.22703957,High,Poor,5,0,0.3477001174177768,-0.7056514638173781,3,Male
4545,16,2.500567585,0.099400387,8.548830769,9.805386926,2,0.407514274,Moderate,Excellent,4,5,-0.4542475118057441,0.4376920556959078,1,Female
4546,16,4.170487283,0.805135096,4.202380645,9.131539839,5,0.37105753,High,Average,5,0,0.3420374878072408,-0.7754138316739994,0,Male
4547,16,3.504702023,1.408945069,7.306987609,8.073090409,3,0.72220456,Low,Good,0,4,0.5734861411229745,0.0927255578836666,2,Male
